,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words,cik,company_name,date,at,ni,roa
24095,4.0,0.0,39.0,2.0,4.0,1.0,0.0,0.0,0.0,5.0,3.0,3.0,0.0,0.0,9843.0,1452857,STEEL PARTNERS HOLDINGS LP,2019-03-01,2332.354,3.95,0.001693568
24097,22.0,0.0,47.0,12.0,21.0,0.0,0.0,1.0,1.0,3.0,15.0,15.0,0.0,0.0,29999.0,1264587,STEMLINE THERAPEUTICS INC,2019-03-15,186.979,-76.817,-0.410832232
24098,4.0,0.0,23.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,6980.0,94049,STEPAN CO,2019-02-27,1579.3670000000002,103.12899999999999,0.065297679
24099,5.0,0.0,15.0,5.0,7.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,7436.0,861878,STERICYCLE INC,2019-02-28,6437.0,-346.8,-0.053876029000000006
24100,1.0,0.0,73.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,13997.0,1070154,STERLING BANCORP,2019-03-01,30586.497000000003,427.041,0.013961748999999999
24101,4.0,0.0,25.0,3.0,15.0,2.0,0.0,0.0,0.0,1.0,4.0,7.0,0.0,0.0,11867.0,874238,STERLING CONSTRUCTION CO INC,2019-03-05,961.94,39.900999999999996,0.041479718
24102,11.0,0.0,31.0,11.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,7928.0,913241,MADDEN STEVEN LTD,2019-02-28,1278.647,141.311,0.11051603800000001
24104,9.0,0.0,28.0,3.0,5.0,5.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,6502.0,94344,STEWART INFORMATION SERVICES,2019-02-28,1592.785,78.615,0.04935694400000001
24105,5.0,1.0,111.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,0.0,1.0,16300.0,720672,STIFEL FINANCIAL CORP,2019-02-20,24610.225,448.39599999999996,0.018219907
24106,2.0,0.0,16.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5471.0,1043337,STONERIDGE INC,2019-02-28,602.2090000000001,60.291000000000004,0.100116405
24107,8.0,0.0,70.0,20.0,8.0,1.0,0.0,2.0,0.0,9.0,3.0,3.0,0.0,0.0,19231.0,1538990,STORE CAPITAL CORP,2019-02-22,8296.526,284.975,0.034348714
24109,1.0,0.0,24.0,2.0,15.0,2.0,0.0,0.0,0.0,3.0,2.0,7.0,3.0,0.0,8584.0,885508,STRATUS PROPERTIES INC,2019-03-18,561.368,-2.464,-0.004389278
24111,9.0,0.0,15.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,3545.0,310764,STRYKER CORP,2019-02-07,30167.0,2083.0,0.06904896099999999
24112,0.0,0.0,8.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1701.0,95029,STURM RUGER & CO INC,2019-02-20,348.961,32.291,0.092534696
24113,0.0,1.0,48.0,3.0,3.0,4.0,0.0,0.0,0.0,4.0,5.0,3.0,2.0,0.0,8161.0,811808,SUMMIT FINANCIAL GROUP INC,2019-03-01,2403.492,31.866,0.013258208999999998
24114,5.0,0.0,34.0,7.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,8963.0,912593,SUN COMMUNITIES INC,2019-02-21,7802.06,161.553,0.020706454
24115,6.0,0.0,28.0,6.0,7.0,2.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,9182.0,1024795,HELIOS TECHNOLOGIES INC,2019-02-26,1021.7510000000001,60.268,0.058985017
24116,14.0,0.0,24.0,6.0,6.0,1.0,2.0,1.0,0.0,4.0,7.0,9.0,0.0,0.0,13337.0,1061027,SUNESIS PHARMACEUTICALS INC,2019-03-07,37.24,-23.33,-0.626476907
24117,15.0,0.0,103.0,26.0,16.0,7.0,1.0,2.0,1.0,5.0,12.0,9.0,0.0,0.0,36866.0,867773,SUNPOWER CORP,2019-02-14,2171.9210000000003,22.159000000000002,0.010202489
24119,7.0,0.0,13.0,6.0,4.0,2.0,0.0,0.0,0.0,2.0,5.0,2.0,0.0,0.0,5470.0,895665,SUPERCONDUCTOR TECHNOLOGIES,2019-03-29,2.4819999999999998,-9.229,-3.71837228
24120,8.0,0.0,34.0,5.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,1.0,7001.0,886835,SUPERIOR ENERGY SERVICES INC,2019-02-21,1993.23,-255.72099999999998,-0.128294778
24121,5.0,0.0,36.0,6.0,5.0,0.0,0.0,0.0,0.0,3.0,7.0,3.0,0.0,0.0,11147.0,95552,SUPERIOR INDUSTRIES INTL,2019-03-07,1311.8670000000002,-97.02600000000001,-0.073960241
24122,6.0,0.0,39.0,7.0,18.0,7.0,0.0,1.0,0.0,5.0,8.0,5.0,0.0,0.0,23785.0,1356576,SUPERNUS PHARMACEUTICALS INC,2019-03-01,1160.282,113.056,0.09743838099999999
24124,9.0,1.0,75.0,1.0,6.0,1.0,0.0,1.0,0.0,6.0,2.0,4.0,2.0,0.0,13083.0,719739,SVB FINANCIAL GROUP,2019-02-28,71004.90299999999,1136.856,0.016010951000000002
24125,9.0,0.0,32.0,15.0,16.0,9.0,2.0,0.0,0.0,12.0,3.0,16.0,0.0,0.0,22314.0,1739936,SVMK INC,2019-02-26,804.2589999999999,-73.859,-0.091834844
24127,5.0,0.0,28.0,8.0,7.0,1.0,1.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,6386.0,1010612,SYKES ENTERPRISES INC,2019-02-26,1415.5,64.081,0.045270929
24128,5.0,0.0,16.0,8.0,11.0,1.0,0.0,0.0,0.0,2.0,3.0,7.0,0.0,0.0,10695.0,95953,SYNALLOY CORP,2019-03-18,257.197,-3.036,-0.011804181
24129,13.0,0.0,63.0,12.0,13.0,5.0,0.0,2.0,0.0,11.0,15.0,7.0,0.0,1.0,21616.0,1131554,SYNCHRONOSS TECHNOLOGIES,2019-03-18,532.023,-104.59299999999999,-0.196594884
24130,23.0,1.0,79.0,42.0,8.0,6.0,0.0,3.0,2.0,9.0,14.0,19.0,0.0,0.0,42992.0,1527599,SYNLOGIC INC,2019-03-12,188.574,-51.373000000000005,-0.272428861
24131,9.0,0.0,40.0,6.0,25.0,4.0,0.0,1.0,0.0,3.0,5.0,2.0,0.0,0.0,18110.0,1177394,SYNNEX CORP,2019-01-28,11697.96,500.712,0.042803361
24132,8.0,0.0,192.0,8.0,22.0,0.0,0.0,2.0,0.0,2.0,9.0,9.0,0.0,1.0,21915.0,18349,SYNOVUS FINANCIAL CORP,2019-02-28,48203.282,563.78,0.011695883999999998
24133,3.0,0.0,32.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4792.0,864240,SYPRIS SOLUTIONS INC,2019-03-28,60.056000000000004,-3.949,-0.065755295
24134,4.0,0.0,34.0,15.0,4.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,0.0,1.0,9372.0,945114,SYSTEMAX INC,2019-03-14,396.9,48.5,0.12219702699999999
24136,7.0,0.0,31.0,9.0,5.0,0.0,1.0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,16354.0,1492298,SABRA HEALTH CARE REIT INC,2019-02-25,6069.299,68.99600000000001,0.011368033999999999
24137,12.0,1.0,44.0,11.0,7.0,0.0,2.0,0.0,0.0,3.0,11.0,3.0,1.0,0.0,18234.0,1597033,SABRE CORP,2019-02-15,5689.956999999999,158.592,0.027872267000000003
24138,5.0,1.0,50.0,5.0,12.0,3.0,0.0,1.0,0.0,2.0,4.0,5.0,1.0,0.0,12000.0,1682220,SACHEM CAPITAL CORP,2019-03-29,141.211,6.196000000000001,0.043877602
24139,4.0,1.0,63.0,12.0,8.0,1.0,0.0,0.0,0.0,8.0,7.0,4.0,3.0,0.0,23302.0,1688852,SAFEHOLD INC,2019-02-14,2566.561,27.693,0.010789925
24140,28.0,0.0,90.0,31.0,27.0,2.0,1.0,3.0,2.0,5.0,15.0,10.0,0.0,0.0,55384.0,1597553,SAGE THERAPEUTICS INC,2019-02-19,1084.15,-680.238,-0.627439008
24141,13.0,0.0,39.0,11.0,16.0,5.0,0.0,2.0,0.0,5.0,7.0,4.0,0.0,0.0,18794.0,1627857,SAILPOINT TECHNO HLDG,2019-03-18,990.078,-8.5,-0.008585182
24144,9.0,0.0,79.0,18.0,11.0,7.0,0.0,1.0,0.0,5.0,9.0,9.0,0.0,0.0,33896.0,1362705,SANCHEZ MIDSTREAM PARTNRS LP,2019-03-07,414.44,-51.141999999999996,-0.123400251
24148,7.0,1.0,73.0,3.0,5.0,0.0,0.0,2.0,0.0,4.0,7.0,6.0,0.0,0.0,16063.0,1580608,SANTANDER CONSUMER USA HLDGS,2019-02-26,48933.529,994.37,0.020320832
24150,22.0,0.0,53.0,20.0,29.0,3.0,0.0,3.0,0.0,9.0,14.0,19.0,0.0,0.0,37304.0,873303,SAREPTA THERAPEUTICS INC,2019-02-28,1822.8220000000001,-715.075,-0.39229008600000004
24151,23.0,0.0,54.0,27.0,24.0,1.0,0.0,1.0,1.0,11.0,8.0,17.0,0.0,0.0,39548.0,1160308,SAVARA INC,2019-03-13,136.203,-78.173,-0.573944774
24152,5.0,2.0,47.0,19.0,12.0,5.0,1.0,2.0,0.0,2.0,3.0,4.0,2.0,0.0,17527.0,1692063,SCHNEIDER NATIONAL INC,2019-02-26,3660.1,147.0,0.040162837
24153,31.0,0.0,50.0,17.0,19.0,1.0,0.0,2.0,4.0,3.0,20.0,17.0,0.0,0.0,35994.0,1727196,SCHOLAR ROCK HOLDNG CRP,2019-03-19,196.38099999999997,-51.0,-0.259699258
24154,2.0,0.0,30.0,7.0,5.0,0.0,0.0,0.0,0.0,11.0,13.0,2.0,0.0,0.0,13778.0,1754824,SCHULTZE SPECIAL PURP,2019-02-28,133.061,1.8119999999999998,0.013617813999999999
24157,11.0,0.0,45.0,9.0,11.0,3.0,0.0,1.0,0.0,8.0,5.0,8.0,0.0,0.0,21529.0,1637761,SEASPINE HOLDINGS CORP,2019-03-01,141.718,-39.275999999999996,-0.27714193
24158,11.0,0.0,24.0,6.0,4.0,0.0,1.0,1.0,1.0,2.0,5.0,8.0,1.0,2.0,14325.0,1564902,SEAWORLD ENTERTAINMENT INC,2019-03-01,2300.518,89.476,0.038893849
24161,7.0,3.0,34.0,7.0,14.0,1.0,1.0,1.0,0.0,6.0,5.0,8.0,0.0,0.0,18049.0,1723866,SELECT INTERIOR CONCEPTS INC,2019-03-15,420.275,6.984,0.016617691
24163,9.0,0.0,34.0,8.0,12.0,1.0,1.0,1.0,1.0,3.0,5.0,7.0,0.0,0.0,12274.0,1554859,SEMLER SCIENTIFIC INC,2019-03-07,18.287,15.084000000000001,0.824848253
24164,8.0,0.0,15.0,2.0,6.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,1.0,0.0,9731.0,1680378,SENESTECH INC,2019-03-29,4.979,-10.017999999999999,-2.012050613
24165,8.0,0.0,40.0,21.0,13.0,0.0,1.0,0.0,0.0,2.0,7.0,2.0,2.0,0.0,16146.0,1477294,SENSATA TECHNOLOGES HLDG PLC,2019-02-06,6834.519,282.714,0.041365603
24166,24.0,0.0,50.0,10.0,28.0,6.0,1.0,0.0,0.0,3.0,8.0,11.0,0.0,0.0,24751.0,1616543,SENSEONICS HLDGS INC,2019-03-15,132.80100000000002,-115.54899999999999,-0.87009134
24167,6.0,0.0,54.0,25.0,15.0,2.0,0.0,0.0,1.0,5.0,6.0,0.0,0.0,0.0,22737.0,1494891,SENSUS HEALTHCARE INC,2019-03-15,36.924,-1.7,-0.046040516
24169,10.0,0.0,21.0,2.0,11.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,2.0,0.0,7159.0,1648428,SEQUENTIAL BRANDS GROUP INC,2019-03-14,723.2439999999999,-159.403,-0.22040003100000002
24170,22.0,0.0,46.0,11.0,18.0,3.0,0.0,3.0,1.0,6.0,12.0,15.0,0.0,0.0,26093.0,1609809,SERES THERAPEUTICS INC,2019-03-06,132.44,-70.279,-0.5306478410000001
24171,4.0,1.0,39.0,18.0,8.0,1.0,0.0,0.0,0.0,6.0,6.0,3.0,0.0,0.0,24619.0,1628063,SERITAGE GROWTH PROPERTIES,2019-03-01,2750.612,-59.397,-0.021594102999999996
24172,11.0,1.0,37.0,5.0,10.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,0.0,1.0,12498.0,1373715,SERVICENOW INC,2019-02-27,6022.43,626.698,0.104060653
24173,5.0,0.0,45.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,5.0,1.0,0.0,9441.0,1430723,SERVISFIRST BANCSHARES INC,2019-02-28,8947.653,149.243,0.016679568999999998
24174,18.0,0.0,81.0,13.0,12.0,4.0,3.0,3.0,0.0,10.0,10.0,16.0,0.0,0.0,37764.0,1485003,SESEN BIO INC,2019-03-01,114.365,-107.5,-0.9399728940000001
24175,4.0,2.0,40.0,29.0,14.0,1.0,0.0,0.0,0.0,5.0,7.0,6.0,0.0,0.0,21185.0,1620533,SHAKE SHACK INC,2019-02-25,968.268,19.827,0.020476769
24176,3.0,0.0,21.0,7.0,8.0,4.0,0.0,1.0,1.0,5.0,3.0,2.0,2.0,0.0,11611.0,1506439,SHARPSPRING INC,2019-03-05,38.007,-12.388,-0.32593995800000003
24177,9.0,0.0,39.0,14.0,11.0,4.0,0.0,4.0,0.0,10.0,9.0,6.0,0.0,0.0,31033.0,1610466,SHELL MIDSTREAM PARTNERS LP,2019-02-21,2019.0,528.0,0.261515602
24180,19.0,0.0,45.0,13.0,12.0,3.0,1.0,0.0,0.0,10.0,9.0,4.0,1.0,0.0,17379.0,1549346,SHUTTERSTOCK INC,2019-02-26,630.512,20.108,0.031891542
24182,7.0,0.0,54.0,13.0,22.0,4.0,0.0,0.0,2.0,6.0,9.0,6.0,1.0,0.0,21184.0,1551693,SIENTRA INC,2019-03-14,204.40400000000002,-106.818,-0.5225827279999999
24183,20.0,1.0,85.0,35.0,32.0,3.0,2.0,3.0,2.0,18.0,20.0,29.0,0.0,0.0,49099.0,1290149,SIERRA ONCOLOGY,2019-02-28,151.328,-88.275,-0.583335536
24185,1.0,0.0,11.0,15.0,2.0,2.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,11217.0,1236275,SILVERSUN TECHNOLOGIES INC,2019-03-28,18.953,6.794,0.35846567799999995
24186,8.0,0.0,49.0,9.0,5.0,3.0,0.0,1.0,0.0,10.0,3.0,4.0,0.0,0.0,15584.0,1549966,SILVERCREST ASSET MGT,2019-03-07,214.24900000000002,8.646,0.040354914
24187,8.0,0.0,35.0,50.0,14.0,4.0,1.0,1.0,1.0,11.0,10.0,8.0,0.0,0.0,30067.0,1269026,SINTX TECHNOLOGIES INC,2019-03-11,9.147,-4.797,-0.524434241
24188,22.0,1.0,60.0,4.0,7.0,4.0,0.0,1.0,0.0,6.0,12.0,17.0,1.0,2.0,18008.0,1744894,SIRIUS INTL INSURANCE LTD,2019-03-14,6413.8,-47.3,-0.0073747230000000006
24189,8.0,3.0,39.0,18.0,10.0,4.0,0.0,0.0,0.0,7.0,3.0,11.0,0.0,0.0,17897.0,1650729,SITEONE LANDSCAPE SUPPLY INC,2019-02-27,1443.3,77.7,0.053834962
24190,5.0,0.0,24.0,11.0,8.0,1.0,1.0,0.0,1.0,1.0,2.0,5.0,1.0,0.0,16328.0,701374,SIX FLAGS ENTERTAINMENT CORP,2019-02-20,2882.54,179.065,0.06212056
24191,4.0,0.0,15.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,7979.0,827187,SLEEP NUMBER CORP,2019-02-26,806.043,81.845,0.10153924800000001
24193,6.0,0.0,38.0,37.0,4.0,9.0,0.0,1.0,2.0,2.0,6.0,6.0,0.0,0.0,24634.0,1529628,SMART SAND INC,2019-03-14,361.603,31.623,0.08745226099999999
24194,17.0,0.0,23.0,26.0,14.0,6.0,2.0,0.0,1.0,9.0,5.0,8.0,0.0,0.0,21948.0,1564408,SNAP INC,2019-02-06,4011.9240000000004,-1033.66,-0.257646954
24195,0.0,0.0,56.0,42.0,7.0,1.0,1.0,2.0,6.0,12.0,24.0,2.0,0.0,0.0,33868.0,1706946,VIRGIN GALACTIC HOLDINGS INC,2019-03-18,605.5459999999999,-210.935,-0.348338524
24196,17.0,1.0,71.0,3.0,6.0,4.0,1.0,4.0,0.0,13.0,3.0,13.0,7.0,0.0,23581.0,1418076,SOLAR CAPITAL LTD,2019-02-21,1949.889,56.016000000000005,0.028727789
24197,17.0,1.0,71.0,3.0,6.0,4.0,1.0,4.0,0.0,13.0,3.0,13.0,7.0,0.0,23038.0,1508171,SOLAR SENIOR CAPITAL LTD,2019-02-21,577.9580000000001,22.944000000000003,0.039698386
24198,11.0,0.0,34.0,12.0,10.0,7.0,1.0,0.0,0.0,3.0,4.0,8.0,0.0,0.0,17778.0,1739942,SOLARWINDS CORP,2019-02-25,5310.741999999999,18.642,0.003510244
24199,19.0,0.0,53.0,17.0,12.0,2.0,0.0,4.0,0.0,13.0,15.0,22.0,0.0,0.0,33188.0,1707502,SOLID BIOSCIENCES INC,2019-03-13,103.471,-117.223,-1.132906805
24200,22.0,0.0,52.0,6.0,22.0,5.0,1.0,1.0,0.0,4.0,8.0,14.0,0.0,0.0,25340.0,850261,SORRENTO THERAPEUTICS INC,2019-03-15,557.632,-292.068,-0.523764777
24201,5.0,0.0,40.0,12.0,7.0,0.0,0.0,2.0,1.0,4.0,7.0,6.0,1.0,3.0,17526.0,1301236,SOTHERLY HOTELS INC,2019-03-15,487.227,1.909,0.003918092
24202,10.0,2.0,66.0,6.0,12.0,1.0,0.0,0.0,0.0,2.0,7.0,3.0,3.0,0.0,12313.0,1325670,SOUTHERN NATIONAL BANCORP VA,2019-03-15,2722.17,33.167,0.01218403
24203,4.0,0.0,19.0,4.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,0.0,4267.0,1692115,SOUTHWEST GAS HOLDINGS INC,2019-02-28,8170.048000000001,213.93599999999998,0.026185403
24204,2.0,1.0,44.0,3.0,12.0,5.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,13106.0,1606268,SPARK ENERGY INC,2019-03-04,422.968,8.45,0.019977871
24206,1.0,0.0,61.0,34.0,7.0,1.0,1.0,4.0,6.0,16.0,26.0,2.0,0.0,0.0,37722.0,1720990,SPARTAN ENRGY ACQST CRP,2019-03-22,565.975,8.809,0.015564291999999999
24207,2.0,1.0,17.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9469.0,877422,SPARTANNASH CO,2019-02-27,2275.609,5.742000000000001,0.002523281
24209,20.0,0.0,72.0,65.0,24.0,3.0,2.0,2.0,1.0,13.0,16.0,21.0,0.0,0.0,53325.0,1701108,SPERO THERAPEUTICS INC,2019-03-14,106.103,-60.925,-0.574206196
24210,9.0,1.0,31.0,2.0,8.0,3.0,0.0,1.0,0.0,3.0,4.0,4.0,0.0,1.0,10727.0,1364885,SPIRIT AEROSYSTEMS HOLDINGS,2019-02-08,7606.0,530.1,0.069694978
24211,7.0,2.0,22.0,4.0,3.0,2.0,0.0,0.0,1.0,7.0,3.0,5.0,2.0,1.0,15052.0,1498710,SPIRIT AIRLINES INC,2019-02-13,7043.411999999999,335.255,0.04759838
24214,16.0,1.0,127.0,13.0,19.0,3.0,0.0,0.0,0.0,5.0,13.0,11.0,2.0,0.0,30922.0,1499453,SPRT OF TXS BNCSR INC,2019-03-15,2384.6220000000003,21.136,0.008863459
24215,6.0,1.0,17.0,16.0,9.0,1.0,0.0,0.0,0.0,0.0,4.0,9.0,1.0,0.0,12673.0,1289945,SPOK HOLDINGS INC,2019-02-28,319.872,-10.765,-0.033654087
24216,4.0,0.0,74.0,21.0,9.0,2.0,0.0,2.0,0.0,5.0,5.0,1.0,1.0,0.0,22594.0,1525287,SPRAGUE RESOURCES LP,2019-03-14,1275.5430000000001,31.256,0.024504074
24217,22.0,0.0,59.0,8.0,22.0,2.0,1.0,4.0,0.0,6.0,17.0,11.0,0.0,1.0,31020.0,1566373,SPRING BANK PHARMACEUTICALS,2019-03-11,63.196999999999996,-24.096999999999998,-0.381299745
24218,5.0,3.0,15.0,6.0,6.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,11458.0,1575515,SPROUTS FARMERS MARKET,2019-02-21,2722.9829999999997,149.629,0.054950398
24219,12.0,0.0,57.0,11.0,15.0,3.0,0.0,1.0,0.0,7.0,4.0,10.0,1.0,0.0,20534.0,1512673,SQUARE INC,2019-02-27,4551.258,375.44599999999997,0.082492796
24220,7.0,0.0,22.0,5.0,7.0,7.0,0.0,1.0,1.0,4.0,5.0,3.0,0.0,0.0,8771.0,1499717,STAFFING 360 SOLUTIONS INC,2019-03-25,88.84100000000001,-4.894,-0.055087178
24221,3.0,2.0,67.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,10539.0,1492915,STANDARD AVB FINANCIAL CORP,2019-03-18,984.387,8.806000000000001,0.008945669
24223,7.0,2.0,58.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,1.0,2.0,9361.0,874977,STATE AUTO FINANCIAL CORP,2019-03-15,2985.4,87.4,0.029275809
24225,8.0,0.0,69.0,7.0,5.0,3.0,1.0,4.0,0.0,12.0,2.0,6.0,3.0,0.0,29345.0,1551901,STELLUS CAPITAL INVESTMENT,2019-03-06,648.513,26.438000000000002,0.040767108999999996
24226,9.0,0.0,28.0,40.0,8.0,1.0,0.0,0.0,2.0,9.0,3.0,9.0,0.0,0.0,23031.0,1289340,STEREOTAXIS INC,2019-03-15,43.585,-4.591,-0.105334404
24229,5.0,1.0,14.0,18.0,3.0,1.0,3.0,3.0,1.0,2.0,3.0,15.0,0.0,0.0,33391.0,1013934,STRATEGIC EDUCATION INC,2019-03-01,1789.408,81.138,0.045343488
24233,13.0,0.0,18.0,9.0,10.0,2.0,0.0,1.0,2.0,10.0,7.0,10.0,0.0,0.0,22539.0,1634432,STRONGBRIDGE BIOPHARMA PLC,2019-02-27,117.63799999999999,-49.451,-0.420365868
24234,0.0,0.0,9.0,3.0,10.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,4836.0,1314772,SUMMER INFANT INC,2019-02-20,91.54299999999999,-4.164,-0.04548682
24236,1.0,0.0,33.0,18.0,6.0,0.0,0.0,0.0,0.0,2.0,5.0,7.0,0.0,2.0,15484.0,1497645,SUMMIT HOTEL PROPERTIES INC,2019-02-26,2355.683,82.61,0.035068386
24237,4.0,0.0,29.0,5.0,9.0,0.0,0.0,1.0,0.0,2.0,5.0,4.0,2.0,0.0,9579.0,1621563,SUMMIT MATERIALS INC,2019-02-06,4067.5559999999996,59.066,0.014521251
24239,16.0,0.0,42.0,5.0,22.0,3.0,0.0,0.0,1.0,10.0,12.0,3.0,0.0,0.0,25857.0,1549922,SUMMIT MIDSTREAM PARTNERS LP,2019-02-26,2573.451,-369.833,-0.143710916
24241,13.0,0.0,48.0,4.0,11.0,3.0,0.0,2.0,0.0,10.0,10.0,2.0,0.0,0.0,15827.0,1514705,SUNCOKE ENERGY INC,2019-02-15,1753.8,-152.3,-0.086840005
24242,11.0,0.0,45.0,19.0,5.0,1.0,0.0,0.0,0.0,2.0,4.0,5.0,0.0,0.0,19157.0,351834,SUNOPTA INC,2019-02-27,923.3589999999999,-0.758,-0.0008209160000000001
24243,1.0,1.0,31.0,23.0,8.0,4.0,2.0,0.0,0.0,4.0,4.0,3.0,1.0,0.0,21888.0,1552275,SUNOCO LP,2019-02-22,5438.0,313.0,0.057557925999999995
24244,6.0,1.0,35.0,10.0,28.0,3.0,1.0,0.0,0.0,3.0,5.0,9.0,1.0,0.0,21775.0,1469367,SUNRUN INC,2019-02-28,5806.340999999999,26.335,0.004535559000000001
24246,4.0,0.0,42.0,11.0,7.0,2.0,0.0,0.0,0.0,1.0,10.0,3.0,2.0,1.0,18264.0,1295810,SUNSTONE HOTEL INVESTORS INC,2019-02-14,3918.974,135.733,0.03463483
24247,4.0,0.0,20.0,5.0,11.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,9963.0,1172631,SUNWORKS INC,2019-03-29,30.803,-9.186,-0.298217706
24248,3.0,0.0,17.0,14.0,17.0,0.0,0.0,0.0,0.0,1.0,5.0,7.0,0.0,0.0,13278.0,1600422,SUPERIOR DRILLING PRODUCTS,2019-03-13,16.761,-0.9359999999999999,-0.055843923
24249,12.0,1.0,21.0,5.0,7.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,7419.0,1104855,SUPPORT.COM INC,2019-03-08,38.04,3.846,0.101104101
24250,31.0,0.0,41.0,11.0,19.0,2.0,1.0,6.0,1.0,4.0,13.0,19.0,0.0,0.0,31019.0,1718108,SURFACE ONCOLOGY INC,2019-03-07,131.69299999999998,-54.788999999999994,-0.41603578
24251,10.0,1.0,31.0,41.0,20.0,1.0,0.0,2.0,0.0,6.0,9.0,8.0,0.0,0.0,33945.0,1638833,SURGERY PARTNERS INC,2019-03-15,5018.9,-74.8,-0.014903663999999999
24253,13.0,0.0,36.0,9.0,13.0,2.0,1.0,2.0,1.0,3.0,4.0,6.0,0.0,0.0,19673.0,1710583,SWITCH INC,2019-03-18,1773.743,8.917,0.0050272220000000005
24254,7.0,0.0,19.0,1.0,4.0,2.0,0.0,0.0,0.0,13.0,8.0,9.0,0.0,0.0,15390.0,1408278,SYNACOR INC,2019-03-14,79.878,-9.021,-0.112934725
24255,16.0,0.0,50.0,20.0,13.0,0.0,1.0,1.0,0.0,3.0,11.0,11.0,0.0,0.0,40922.0,1395937,SYNDAX PHARMACEUTICALS INC,2019-03-07,63.525,-56.047,-0.882282566
24256,11.0,0.0,85.0,49.0,29.0,7.0,1.0,1.0,0.0,10.0,9.0,6.0,0.0,1.0,32820.0,1610950,SYNEOS HEALTH INC,2019-03-18,7453.795,131.25799999999998,0.017609553
24257,10.0,0.0,31.0,16.0,21.0,1.0,0.0,2.0,0.0,5.0,5.0,8.0,0.0,0.0,33697.0,894158,SYNTHETIC BIOLOGICS INC,2019-02-27,17.235,-15.302999999999999,-0.887902524
24259,27.0,0.0,47.0,19.0,20.0,2.0,1.0,4.0,1.0,12.0,19.0,18.0,0.0,0.0,32377.0,1556263,SYROS PHARMACEUTICALS INC,2019-03-07,149.97799999999998,-75.438,-0.5029937720000001
24261,12.0,1.0,32.0,2.0,22.0,3.0,0.0,1.0,0.0,3.0,3.0,4.0,1.0,0.0,12627.0,1283699,T-MOBILE US INC,2019-02-07,86921.0,3468.0,0.039898298
24262,16.0,0.0,77.0,41.0,22.0,2.0,1.0,1.0,0.0,10.0,8.0,16.0,0.0,0.0,44488.0,1492674,T2 BIOSYSTEMS INC,2019-03-14,28.486,-59.006,-2.071403496
24264,25.0,1.0,65.0,39.0,14.0,3.0,1.0,0.0,0.0,16.0,18.0,16.0,0.0,1.0,44285.0,1027838,TACTILE SYSTEMS TECHNOLOGY,2019-02-28,151.752,10.970999999999998,0.072295588
24266,19.0,0.0,79.0,22.0,16.0,1.0,4.0,0.0,0.0,6.0,13.0,16.0,1.0,0.0,37386.0,1724965,TALOS ENERGY INC,2019-03-13,2589.482,58.729,0.022679826
24267,12.0,0.0,45.0,16.0,38.0,5.0,1.0,1.0,1.0,3.0,14.0,5.0,0.0,0.0,21342.0,1438133,TANDEM DIABETES CARE INC,2019-02-26,326.11,-24.753,-0.075903836
